bikeid,fdpre,fname,ftype,length_m,facility2008,facility2009,facility2010,facility2011,facility2012,facility2013
107030,N,COMMERCIAL,AVE,285.390498253013,,,,,,
106588,N,EMERSON,ST,42.6578893378666,,,,,,
106959,NE,49TH,AVE,219.707203122467,,,,,,
106732,N,DELAWARE,AVE,79.2505701595009,,,,,,
106645,N,EMERSON,ST,200.908405907926,,,,,,
106956,NE,48TH,AVE,219.799393053252,,,,,,
133356,NE,73RD,AVE,64.5886378979461,,,,,,
107033,NE,47TH,AVE,262.13167450954,,,,,,
190589,NE,KILLINGSWORTH,ST,62.8201597597108,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106626,N,EMERSON,ST,130.816910732531,,,,,,
106832,NE,46TH,PL,145.851504313296,,,,,,
106628,NE,KILLINGSWORTH,ST,68.8678007365302,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106723,N,GREELEY,AVE,85.5526175150941,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106608,N,EMERSON,ST,69.5196653167526,,,,,,
184448,NE,KILLINGSWORTH,ST,46.8964197377328,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106846,NE,MARINE,DR,478.638103039499,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106744,N,EMERSON,DR,175.404338919048,,,,,,
106597,N,EMERSON,CT,66.5139448550757,,,,,,
106589,N,EMERSON,CT,63.2741274365828,,,,,,
106819,NE,42ND,AVE,145.891032737241,,,,,,
184447,NE,KILLINGSWORTH,ST,225.52645493457,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106869,NE,41ST,AVE,164.435085268884,,,,,,
106615,NE,KILLINGSWORTH,ST,77.8259933507195,,,,,,
106863,NE,40TH,AVE,163.282877127654,,,,,,
106611,NE,KILLINGSWORTH,ST,79.4051595081997,,,,,,
106857,NE,CESAR E CHAVEZ,BLVD,162.111389771452,,,,,,
106610,NE,KILLINGSWORTH,ST,78.9706985470126,,,,,,
106854,NE,38TH,AVE,160.978654141717,,,,,,
106604,NE,KILLINGSWORTH,ST,79.2446802546398,,,,,,
106847,NE,37TH,AVE,159.637481029885,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
106602,NE,KILLINGSWORTH,ST,82.2212328876938,,,,,,
106691,N,KERBY,AVE,79.7668894632282,,,,,,
106838,NE,36TH,AVE,158.268059907105,,,,,,
106599,NE,KILLINGSWORTH,ST,84.2332590658683,,,,,,
106834,NE,35TH,PL,157.209593242785,,,,,,
106595,NE,KILLINGSWORTH,ST,79.2456298959461,,,,,,
106690,N,BORTHWICK,AVE,79.7684477484416,,,,,,
106534,N,KILLINGSWORTH,CT,79.2465240614054,,,,,,
106826,NE,35TH,AVE,156.151890475073,,,,,,
106591,NE,KILLINGSWORTH,ST,79.2474297195759,,,,,,
133361,NE,75TH,AVE,96.0008669644754,,,,,,
133337,N,ALBINA,AVE,79.7739157161128,,,,,,
133315,N,KILLINGSWORTH,CT,79.2476973479641,,,,,,
190573,NE,GLASS PLANT,RD,263.133625307524,,,,,,
197698,NE,34TH,AVE,135.450456796496,,,,,,
106586,NE,KILLINGSWORTH,ST,79.247828240039,,,,,,
106796,NE,33RD,AVE,133.817886629079,,,,,,
106581,NE,KILLINGSWORTH,ST,79.2431910928433,,,,,,
133335,N,MISSISSIPPI,AVE,79.7761758687335,,,,,,
133314,N,KILLINGSWORTH,CT,79.2478972984117,,,,,,
106794,NE,32ND PL-33RD AVE,ALY,133.948233071569,,,,,,
106577,NE,KILLINGSWORTH,ST,41.4339343171918,,,,,,
106790,NE,32ND,PL,134.025034721781,,,,,,
106574,NE,KILLINGSWORTH,ST,41.4232121978359,,,,,,
133333,N,MICHIGAN,AVE,80.1939390188146,,,,,BKE-BLVD,BKE-BLVD
133312,N,KILLINGSWORTH,CT,79.247146832945,,,,,,
106788,NE,32ND AVE-32ND PL,ALY,134.113483335536,,,,,,
106572,NE,KILLINGSWORTH,ST,41.4438572266067,,,,,,
106786,NE,32ND,AVE,134.198232361121,,,,,,
106570,NE,KILLINGSWORTH,ST,41.4249240177194,,,,,,
106784,NE,31ST AVE-32ND AVE,ALY,134.305836299843,,,,,,
106567,NE,KILLINGSWORTH,ST,41.4499823159746,,,,,,
106661,NE,9TH,AVE,54.4498515979497,,,,,,
106781,NE,31ST,AVE,134.40436707098,,,,,,
106565,NE,KILLINGSWORTH,ST,41.4285641243406,,,,,,
106779,NE,30TH AVE-31ST AVE,ALY,134.530852787275,,,,,,
106563,NE,KILLINGSWORTH,ST,41.4524172166586,,,,,,
106777,NE,30TH,AVE,134.643904081698,,,,,,
106561,NE,KILLINGSWORTH,ST,41.431819751967,,,,,,
106775,NE,29TH AVE-30TH AVE,ALY,134.777350347867,,,,,,
106558,NE,KILLINGSWORTH,ST,41.4445413780285,,,,,,
106652,NE,8TH,AVE,53.6518051439423,,,,,,
106553,NE,KILLINGSWORTH,CT,139.603392819362,,,,,,
106770,NE,29TH,AVE,134.346213530932,,,,,,
190595,NE,KILLINGSWORTH,ST,38.5142807930214,,,,,,
190693,NE,65TH,AVE,81.6541346755888,,,,,,
106766,NE,28TH AVE-29TH AVE,ALY,131.003422384947,,,,,,
106550,NE,KILLINGSWORTH,ST,31.7858129694017,,,,,,
106548,NE,KILLINGSWORTH,ST,15.7832110065483,,,,,,
106763,NE,28TH,AVE,130.670571137001,,,,,,
106547,NE,KILLINGSWORTH,ST,23.854668002229,,,,,,
106545,NE,KILLINGSWORTH,ST,17.4893138160225,,,,,,
106759,NE,27TH AVE-28TH AVE,ALY,130.342829386497,,,,,,
106544,NE,KILLINGSWORTH,ST,22.1228701087139,,,,,,
106542,NE,KILLINGSWORTH,ST,20.0206800730619,,,,,,
106631,NE,6TH,AVE,53.5127978289215,,,,,,
106538,NE,KILLINGSWORTH,CT,131.012493310296,,,,,,
901106578,NE,MARINE,DR,167.767264794976,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106755,NE,27TH,AVE,130.012945282698,,,,,,
106541,NE,KILLINGSWORTH,ST,19.6176735681903,,,,,,
106539,NE,KILLINGSWORTH,ST,21.9611267082561,,,,,,
106749,NE,26TH AVE-27TH AVE,ALY,129.682287920423,,,,,,
106536,NE,KILLINGSWORTH,ST,17.6455461031225,,,,,,
106532,NE,KILLINGSWORTH,ST,24.2658761975777,,,,,,
106747,NE,26TH,AVE,129.356296183084,,,,,,
106530,NE,KILLINGSWORTH,ST,15.368063645902,,,,,,
106742,NE,25TH AVE-26TH AVE,ALY,131.202603680212,,,,,,
106528,NE,KILLINGSWORTH,ST,33.0016818560474,,,,,,
106738,NE,25TH,AVE,130.296431710958,,,,,,
106525,NE,KILLINGSWORTH,ST,40.7082377370546,,,,,,
106736,NE,24TH AVE-25TH AVE,ALY,129.610720269469,,,,,,
106522,NE,KILLINGSWORTH,ST,40.2389555832252,,,,,,
181076,NW,FRONT,AVE,320.216679242288,,,,,,
106734,NE,24TH,AVE,128.776230964683,,,,,,
106517,NE,KILLINGSWORTH,ST,41.0974291856653,,,,,,
106516,NE,KILLINGSWORTH,ST,38.366974830357,,,,,,
106728,NE,23RD,AVE,127.813746771469,,,,,,
106513,NE,KILLINGSWORTH,ST,41.4817956541069,,,,,,
133462,NE,105TH,AVE,301.567514086852,,,,,,
106511,NE,KILLINGSWORTH,ST,41.9453615086381,,,,,,
106726,NE,22ND,AVE,127.438828788279,,,,,,
106509,NE,KILLINGSWORTH,ST,34.0353630051134,,,,,,
106507,NE,KILLINGSWORTH,ST,7.79102585422112,,,,,,
106506,NE,KILLINGSWORTH,ST,41.7792670866528,,,,,,
901106503,NE,KILLINGSWORTH,ST,22.9959423346665,,,,,,
193785,NE,14TH,PL,110.546808925937,,,,,,
194060,NW,VERNON,CT,88.9230156917014,,,,,,
109664,NE,7TH,AVE,87.9573317887595,,,,,,
131713,SW,DICKINSON,ST,153.754731237518,,,,,,
194059,NW,SKYLINE,BLVD,307.573622000437,,,,,,
106720,NE,20TH,AVE,127.329781571616,,,,,,
902106503,NE,KILLINGSWORTH,ST,79.7173749611322,,,,,,
106647,N,CONCORD,AVE,79.2483855774842,,,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
133306,N,WILLAMETTE,BLVD,194.471150163916,,,,,,
106717,NE,19TH,AVE,127.403572195904,,,,,,
106499,NE,KILLINGSWORTH,ST,76.1848401921613,,,,,,
106498,NE,KILLINGSWORTH,ST,19.6981570113589,,,,,,
106714,NE,18TH,AVE,127.425806683292,,,,,,
106497,NE,KILLINGSWORTH,ST,56.4961059411125,,,,,,
181266,NE,48TH,AVE,61.9292093288739,,,,,,
106490,NE,KILLINGSWORTH,ST,21.2496022665925,,,,,,
106710,NE,17TH,AVE,127.492494246862,,,,,,
106489,NE,KILLINGSWORTH,ST,54.9353716676906,,,,,,
106646,N,DENVER,AVE,80.7737787871108,,,,,,
183663,NE,50TH,AVE,70.2209645622539,,,,,,
106485,NE,KILLINGSWORTH,ST,24.3124124028509,,,,,,
106487,N,WILLAMETTE,BLVD,202.048576904196,,,,,,
106708,NE,16TH,AVE,127.530378236946,,,,,,
106483,NE,KILLINGSWORTH,ST,51.8747506332784,,,,,,
106668,NE,55TH,AVE,85.6317675406548,,,,,,
106479,NE,KILLINGSWORTH,ST,27.3730334315412,,,,,,
106609,NE,40TH,AVE,48.8107638109833,,,,,,
106706,NE,15TH,AVE,127.569955076591,,,,,,
106478,NE,KILLINGSWORTH,ST,48.8140393942495,,,,,,
106474,NE,KILLINGSWORTH,ST,30.4333448877603,,,,,,
190594,NE,CHURCH,ST,190.20542601676,,,,,,
106644,N,GAY,AVE,82.3002942980101,,,,,,
750377,,,,17.0640246530526,,,,,,
106481,N,WILLAMETTE,BLVD,202.745290796128,,,,,,
150711,SW,65TH,AVE,33.5690180479823,,,,,,
106701,NE,CULLY,BLVD,140.503364465487,,,,,,
106473,NE,KILLINGSWORTH,ST,45.7593314826709,,,,,,
106470,NE,KILLINGSWORTH,ST,33.4130624824667,,,,,,
106685,NE,13TH,AVE,102.447598507434,,,,,,
106467,NE,KILLINGSWORTH,ST,77.7140621056656,,,,,,
106514,NE,CHURCH,ST,137.26783887236,,,,,,
106680,NE,12TH,AVE,102.39515918425,,,,,,
106464,NE,KILLINGSWORTH,ST,78.9967611522298,,,,,,
106673,NE,11TH,AVE,102.349260662432,,,,,,
106462,NE,KILLINGSWORTH,ST,78.9970639234997,,,,,,
902106638,NE,138TH,AVE,49.1706866969731,,,,,,
902106578,NE,MARINE,DR,236.098337187609,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106625,N,DELAWARE,AVE,82.2905842722492,,,,,,
106469,N,WILLAMETTE,BLVD,201.235229936897,,,,,,
106886,N,LAGOON,AVE,403.659490496912,,,,,,
106666,NE,10TH,AVE,102.309846596396,,,,,,
106457,NE,KILLINGSWORTH,ST,78.9965583422015,,,,,,
106552,NE,9TH,AVE,50.3406491680879,,,,,,
106453,NE,KILLINGSWORTH,ST,78.9830004160869,,,,,,
196475,N,BASIN,AVE,172.160953788502,,,,,,
106607,N,BURRAGE,AVE,86.1057024678446,,,,,,
106459,N,WILLAMETTE,BLVD,152.91515049495,,,,,,
106537,NE,8TH,AVE,50.2754432288682,,,,,,
106447,NE,KILLINGSWORTH,ST,139.589579344688,,,,,,
106596,N,GREELEY,AVE,87.6376814013343,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106449,N,WILLAMETTE,BLVD,82.0465909659162,,,,,,
106443,NE,KILLINGSWORTH,ST,59.8801422390864,,,,,,
183664,NE,50TH,AVE,25.7542974622573,,,,,,
106521,NE,6TH,AVE,50.2066205490753,,,,,,
106440,NE,KILLINGSWORTH,ST,71.1322410015686,,,,,,
106612,NE,MARTIN LUTHER KING JR,BLVD,102.642379882251,,,,,,
106437,NE,KILLINGSWORTH,ST,143.111828707776,,,,,,
106678,NE,GARFIELD AVE-MARTIN LUTHER KING JR BLVD,ALY,122.952887882472,,,,,,
106436,NE,KILLINGSWORTH,ST,51.0331666235732,,,,,,
106675,NE,GARFIELD,AVE,123.2376728728,,,,,,
106434,NE,KILLINGSWORTH,ST,41.9079351799854,,,,,,
106670,NE,MALLORY AVE-GARFIELD AVE,ALY,122.707783815489,,,,,,
106431,NE,KILLINGSWORTH,ST,41.9095129717296,,,,,,
106664,NE,MALLORY,AVE,122.176635217869,,,,,,
106429,NE,KILLINGSWORTH,ST,41.9093649709673,,,,,,
106659,NE,RODNEY AVE-MALLORY AVE,ALY,122.412205258347,,,,,,
106425,NE,KILLINGSWORTH,ST,41.9086843044287,,,,,,
106655,NE,RODNEY,AVE,121.150788058664,,,,,,
106423,NE,KILLINGSWORTH,ST,41.9963758178472,,,,,,
106649,NE,CLEVELAND AVE-RODNEY AVE,ALY,120.655873316638,,,,,,
106420,NE,KILLINGSWORTH,ST,41.9730716929668,,,,,,
106642,NE,CLEVELAND,AVE,120.904765305627,,,,,,
106417,NE,KILLINGSWORTH,ST,41.9739985254076,,,,,,
106634,NE,WILLIAMS AVE-CLEVELAND AVE,ALY,120.43716098882,,,,,,
106414,NE,KILLINGSWORTH,ST,41.9776246021876,,,,,,
106623,N,WILLIAMS,AVE,119.939638790996,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106412,NE,KILLINGSWORTH,ST,41.9512493584597,,,,,,
106613,N,MOORE,AVE,118.163336997722,,,,,,
106406,N,KILLINGSWORTH,ST,42.31675634448,,,,,,
106619,N,MOORE AVE-WILLIAMS AVE,ALY,119.851011230485,,,,,,
106410,N,KILLINGSWORTH,ST,41.551418032831,,,,,,
106605,N,VANCOUVER,AVE,118.853336996574,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106402,N,KILLINGSWORTH,ST,58.0576289222296,,,,,,
196515,N,EMERSON,ST,300.70300015101,,,,,,
196476,N,BASIN,AVE,36.0128287129176,,,,,,
196516,N,EMERSON,ST,49.3988246628282,,,,,,
181264,NE,48TH,AVE,46.6628564829281,,,,,,
106400,N,KILLINGSWORTH,ST,71.7462555320209,,,,,,
106592,N,HAIGHT,AVE,118.718875413436,,,,,,
106398,N,KILLINGSWORTH,ST,35.920006541435,,,,,,
106587,N,COMMERCIAL AVE-HAIGHT AVE,ALY,118.207890422314,,,,,,
190609,N,KILLINGSWORTH,ST,41.937040058688,,,,,,
106584,N,COMMERCIAL,AVE,117.47620168405,,,,,,
106391,N,KILLINGSWORTH,ST,42.3393720886766,,,,,,
190608,N,KILLINGSWORTH,ST,47.3575823582326,,,,,,
901106496,NE,19TH,AVE,53.2712895984385,,,,,,
106533,N,KERBY,AVE,90.2012364305429,,,,,,
106385,N,KILLINGSWORTH,ST,88.601305135885,,,,,,
193503,NE,42ND,AVE,97.347845798763,,,,,,
106531,N,BORTHWICK,AVE,90.0833554793998,,,,,,
106382,N,KILLINGSWORTH,ST,78.8953320076227,,,,,,
133313,N,ALBINA,AVE,90.0707543744886,,,,,,
133295,N,KILLINGSWORTH,ST,79.2865478636914,,,,,,
133311,N,MISSISSIPPI,AVE,90.0715102957043,,,,,,
133294,N,KILLINGSWORTH,ST,79.7290457355259,,,,,,
133310,N,MICHIGAN,AVE,90.0204031970145,,,,,BKE-BLVD,BKE-BLVD
133292,N,KILLINGSWORTH,ST,78.0210185250301,,,,,,
106494,NE,55TH,AVE,54.9974576368355,,,,,,
185403,N,KILLINGSWORTH,ST,13.9034024759029,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
133290,N,KILLINGSWORTH,ST,79.1367543342291,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
133284,N,KILLINGSWORTH,ST,16.0297853408013,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
185396,N,KILLINGSWORTH,ST,10.4769106258466,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
133329,N,MINNESOTA,AVE,170.50614574929,,,,,,
185397,N,KILLINGSWORTH,ST,13.036585287134,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
133326,N,MONTANA,AVE,170.775095988268,,,,,,
161201,NE,COLUMBIA,BLVD,18.8223716780279,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
192286,NE,72ND,AVE,188.846393766164,,,,,,
106492,NW,DOANE,AVE,27.7889995866711,,,,,,
133324,N,MARYLAND,AVE,172.176785544815,,,,,,
133275,N,KILLINGSWORTH,ST,80.2974726354688,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
181077,NW,FRONT,AVE,106.73327581852,,,,,,
194039,NE,60TH,AVE,159.460779812348,,,,,,
160122,NE,58TH,AVE,87.4840658980854,,,,,,
106466,NE,14TH,AVE,64.0062016880449,,,,,,
106486,N,CONCORD,AVE,79.271305998011,,,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
133270,N,KILLINGSWORTH,ST,193.622022834431,,,,,,
106407,NE,JESSUP,ST,62.2017085360333,,,,,,
106465,NE,CHURCH,ST,74.5742302181717,,,,,,
106463,NE,13TH,AVE,64.0610012378738,,,,,,
106378,NE,CHURCH,ST,78.7605538484293,,,,,,
106408,NE,55TH,AVE,19.0245329114976,,,,,,
106471,NE,53RD,AVE,71.9481480861404,,,,,,
106461,NE,12TH,AVE,64.0373565954795,,,,,,
106372,NE,CHURCH,ST,78.7508557356548,,,,,,
106351,N,KILLINGSWORTH,ST,128.449853205078,,,,,,
192391,NE,12TH,AVE,26.1827498573305,,,,BKE-LANE,BKE-LANE,BKE-LANE
106370,NE,JESSUP,ST,182.077494688726,,,,,,
106373,NE,JESSUP,ST,48.3289917809141,,,,,,
106456,NE,11TH,AVE,64.0205286670248,,,,,,
106366,NE,CHURCH,ST,78.7506587151925,,,,,,
106452,NE,10TH,AVE,64.0110727328127,,,,,,
106362,NE,CHURCH,ST,78.7506674121677,,,,,,
106480,N,DENVER,AVE,82.3225038071059,,,,,,
106346,N,KILLINGSWORTH,ST,78.506040974392,,,,,,
106603,NE,CESAR E CHAVEZ,BLVD,124.887482179744,,,,,,
106601,NE,38TH,AVE,124.970717083869,,,,,,
106380,NE,JESSUP,ST,79.2474683778902,,,,,,
106851,NE,122ND,AVE,346.509290248109,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106875,NE,AIRPORT,WAY,1084.53007581874,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106598,NE,37TH,AVE,125.109000141261,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
106376,NE,JESSUP,ST,83.0403627901519,,,,,,
106343,N,KILLINGSWORTH,ST,93.0595607114125,,,,,,
106594,NE,36TH,AVE,126.139133721326,,,,,,
106368,NE,JESSUP,ST,83.1279205282448,,,,,,
106341,N,KILLINGSWORTH,ST,50.0093292151436,,,,,,
106374,NE,JESSUP,ST,78.8426302247201,,,,,,
160121,NE,JESSUP,ST,99.0490962536003,,,,,,
106446,NE,9TH,AVE,68.570192983539,,,,,,
106357,NE,CHURCH,ST,79.7453066462785,,,,,,
106590,NE,35TH,PL,127.116053761846,,,,,,
106364,NE,JESSUP,ST,79.2480452587746,,,,,,
106468,N,GAY,AVE,82.4630967295565,,,,,,
106338,N,KILLINGSWORTH,ST,54.4869789766721,,,,,,
190611,N,KILLINGSWORTH,ST,16.921883793829,,,,,,
106585,NE,35TH,AVE,128.093833060241,,,,,,
106359,NE,JESSUP,ST,79.2476667262252,,,,,,
190612,N,KILLINGSWORTH,ST,18.3357616313069,,,,,,
106580,NE,34TH,AVE,129.071496654862,,,,,,
106349,NE,JESSUP,ST,79.2486610416218,,,,,,
184936,NW,SALTZMAN,RD,282.742186931255,,,,,,
106332,N,KILLINGSWORTH,ST,79.2484988368123,,,,,,
106576,NE,33RD,AVE,130.070967745391,,,,,,
106344,NE,JESSUP,ST,79.1964051788804,,,,,,
106458,N,DELAWARE,AVE,82.2549836981624,,,,,,
106330,N,KILLINGSWORTH,ST,86.2181690349101,,,,,,
106439,NE,7TH,AVE,73.1498472856368,,,,,,
106334,NE,CHURCH,ST,200.62759007734,,,,,,
106326,N,KILLINGSWORTH,ST,79.4579111653825,,,,,,
133316,NE,105TH,AVE,113.625484730618,,,,,,
133268,NE,SIMPSON,ST,316.056897907303,,,,,,
194040,NE,60TH,AVE,34.0812758876762,,,,,,
106448,N,BURRAGE,AVE,80.778004813077,,,,,,
106319,N,KILLINGSWORTH,ST,79.2842798482542,,,,,,
196982,N,HAIGHT AVE-VANCOUVER AVE,ALY,57.4279685223109,,,,,,
106445,N,WILLAMETTE,BLVD,195.96664066936,,,,,,
106444,N,GREELEY,AVE,78.6493880028312,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106317,N,KILLINGSWORTH,ST,79.0514018006097,,,,,,
901133266,NE,SIMPSON,ST,83.114286490397,,,,,,
902133266,NE,SIMPSON,ST,30.9374983447326,,,,,,
106435,NE,MARTIN LUTHER KING JR,BLVD,74.0032303542879,,,,,,
106322,NE,CHURCH,ST,214.104092484138,,,,,,
106311,N,KILLINGSWORTH,ST,43.4356411657866,,,,,,
106307,N,KILLINGSWORTH,ST,29.3875619071123,,,,,,
901196477,N,BASIN,AVE,104.970498626517,,,,,,
106427,NW,55TH,AVE,48.2268518502285,,,,,,
106493,NW,ST HELENS,RD,92.5317197164791,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106308,NE,JARRETT,ST,20.6458367834455,,,,,,
106621,NE,45TH,AVE,168.919529399067,,,,,,
106312,NE,JARRETT,ST,96.0111925263409,,,,,,
181265,NE,48TH,AVE,70.3532578069741,,,,,,
192553,NE,JARRETT,ST,111.154254338731,,,,,,
194030,NE,JARRETT,ST,23.9839577612963,,,,,,
193504,NE,42ND,AVE,65.2518909712651,,,,,,
106323,NE,JARRETT,ST,271.634347998075,,,,,,
194027,NE,JARRETT,ST,7.00349744443422,,,,,,
901106502,NE,22ND,AVE,130.699363609321,,,,,,
195645,NW,FRONT,AVE,90.8543339757876,,,,,,
901133293,N,ALBINA,AVE,81.9445669312964,,,,,,
133289,N,MICHIGAN,AVE,79.2671678282548,,,,,BKE-BLVD,BKE-BLVD
901133291,N,MISSISSIPPI,AVE,82.1266322351903,,,,,,
133255,N,CHURCH,ST,93.0198094767428,,,,,,
901133254,N,MICHIGAN,AVE,2.64842286141117,,,,,,BKE-BLVD
133274,N,MONTANA,AVE,82.5513773915945,,,,,,
133253,N,CHURCH,ST,79.2736906220105,,,,,,
133262,NE,SIMPSON,ST,82.8050219795313,,,,,,
133271,N,MARYLAND,AVE,80.9925962195112,,,,,,
737125,,,,82.1715125926489,,,,,,
737443,,,,10.7946875407085,,,,,,
133251,N,CHURCH,ST,79.2753732592038,,,,,,
106296,NE,SIMPSON,ST,249.470156957471,,,,,,
106393,NE,92ND,DR,80.9927566739777,,,,,,
133318,NE,GLASS PLANT,RD,429.343252054801,,,,,,
133249,N,CHURCH,ST,69.3781853169005,,,,,,
902133293,N,ALBINA,AVE,10.5711589371604,,,,,,
902133291,N,MISSISSIPPI,AVE,10.5755730837754,,,,,,
195055,NE,SIMPSON,ST,246.669224320526,,,,,,
902133254,N,MICHIGAN,AVE,11.2418547393702,,,,,BKE-BLVD,BKE-BLVD
902196477,N,BASIN,AVE,47.9106663965687,,,,,,
192287,NE,72ND,AVE,88.9895229901167,,,,,,
106352,N,CONCORD,AVE,79.2708739441795,,,BKE-BLVD,BKE-BLVD,BKE-BLVD,BKE-BLVD
133247,N,CHURCH,ST,191.896148679514,,,,,,
106451,NW,WILLBRIDGE,AVE,123.477678253058,,,,,,
106304,NE,MARTIN LUTHER KING JR,BLVD,51.5670573664169,,,,,,
106345,N,CAMPBELL,AVE,79.2398055796799,,,,,,
106275,N,CHURCH,ST,128.415009196786,,,,,,
106433,NE,GARFIELD AVE-MARTIN LUTHER KING JR BLVD,ALY,126.894232776314,,,,,,
106279,NE,JESSUP,ST,50.9254339610629,,,,,,
106339,NE,33RD,AVE,63.5437475230292,,,,,,
184935,NW,SALTZMAN,RD,85.2173292973383,,,,,,
171594,NW,SKYLINE,BLVD,52.2119877491086,,,,,,
106379,NE,CESAR E CHAVEZ,BLVD,76.8896332014821,,,,,,
106573,NE,32ND PL-33RD AVE,ALY,193.754622964857,,,,,,
106294,NE,JARRETT,ST,41.6957136180723,,,,,,
106430,NE,GARFIELD,AVE,126.644251622438,,,,,,
106271,NE,JESSUP,ST,41.9057379833114,,,,,,
106571,NE,32ND,PL,193.772932113363,,,,,,
106428,NE,MALLORY AVE-GARFIELD AVE,ALY,127.155181175342,,,,,,
106569,NE,32ND AVE-32ND PL,ALY,193.857344303345,,,,,,
106288,NE,JARRETT,ST,41.7597323058182,,,,,,
106424,NE,MALLORY,AVE,127.66802301844,,,,,,
106258,NE,JESSUP,ST,41.9069470228968,,,,,,
106566,NE,32ND,AVE,193.907890955634,,,,,,
106286,NE,JARRETT,ST,41.7182104658123,,,,,,
106564,NE,31ST AVE-32ND AVE,ALY,193.994334315532,,,,,,
106284,NE,JARRETT,ST,41.7570470222618,,,,,,
106422,NE,RODNEY AVE-MALLORY AVE,ALY,127.417335575345,,,,,,
106252,NE,JESSUP,ST,41.9066568478051,,,,,,
903133293,N,ALBINA,AVE,18.212967149547,,,,,,
106562,NE,31ST,AVE,194.061856740884,,,,,,
106419,NE,RODNEY,AVE,128.690743356516,,,,,,
106246,NE,JESSUP,ST,41.9071565896424,,,,,,
106560,NE,30TH AVE-31ST AVE,ALY,194.16404476085,,,,,,
106277,NE,JARRETT,ST,41.7556404093985,,,,,,
190694,NE,65TH,AVE,191.070162781264,,,,,,
106501,NE,PORTLAND,HWY,267.632425823135,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
106333,NE,9TH,AVE,77.7135047524794,,,,,,
106557,NE,30TH,AVE,194.249558199076,,,,,,
106273,NE,JARRETT,ST,41.7265523220069,,,,,,
106416,NE,CLEVELAND AVE-RODNEY AVE,ALY,129.215339552961,,,,,,
106240,NE,JESSUP,ST,41.9074628733107,,,,,,
106554,NE,29TH AVE-30TH AVE,ALY,194.35654575206,,,,,,
106267,NE,JARRETT,ST,41.7541524731655,,,,,,
106413,NE,CLEVELAND,AVE,128.96770864565,,,,,,
106235,NE,JESSUP,ST,41.906850297466,,,,,,
106549,NE,29TH,AVE,195.646987124855,,,,,,
106262,NE,JARRETT,ST,41.732188991677,,,,,,
182773,NE,SIMPSON,ST,62.2265699397835,,,,,,
106411,NE,WILLIAMS AVE-CLEVELAND AVE,ALY,129.453985013811,,,,,,
106230,NE,JESSUP,ST,41.9079626196206,,,,,,
106546,NE,28TH AVE-29TH AVE,ALY,193.777501822286,,,,,,
106256,NE,JARRETT,ST,41.7541688013018,,,,,,
194038,NE,60TH,AVE,68.6223798427622,,,,,,
182772,NE,SIMPSON,ST,52.1997955066754,,,,,,
106543,NE,28TH,AVE,193.597154932822,,,,,,
106254,NE,JARRETT,ST,41.7381234084843,,,,,,
